ID;DESC_CLASIFICACION;COD_BARRIO;BARRIO;COD_DISTRITO;DISTRITO;ESTADO;COORD_GIS_X;COORD_GIS_Y;SISTEMA_COORD;LATITUD;LONGITUD;TIPO_VIA;NOM_VIA;NUM_VIA;COD_POSTAL;DIRECCION_AUX;NDP;FECHA_INSTALACION;CODIGO_INTERNO;CONTRATO_COD;MODELO
"94513";"Aparcabicicletas";"204";"ARCOS";"20";"SAN BLAS - CANILLEJAS";"OPERATIVO";"447352.47";"4474330.79";"ETRS89";40.41793815;-3.62057065;"CALLE";"AQUITANIA";"7";"28032";"PORTAL";"20140618";"2021-09-08 00:00:00.0";"1085594";"MU21";"MU-51"
"94520";"Aparcabicicletas";"204";"ARCOS";"20";"SAN BLAS - CANILLEJAS";"OPERATIVO";"447317.26";"4474674.85";"ETRS89";40.42103543;-3.62101415;"CALLE";"ARCOS DE JALON";"22";"28037";"PORTAL";"31024172";"2020-09-23 00:00:00.0";"1085616";"MU21";"MU-51"
"94516";"Aparcabicicletas";"204";"ARCOS";"20";"SAN BLAS - CANILLEJAS";"OPERATIVO";"447176.37";"4474610.03";"ETRS89";40.42044256;-3.62266946;"CALLE";"ARCOS DE JALON";"11";"28037";"PORTAL";"31032027";"2021-09-07 00:00:00.0";"1085612";"MU21";"MU-51"
"94528";"Aparcabicicletas";"204";"ARCOS";"20";"SAN BLAS - CANILLEJAS";"OPERATIVO";"447515.37";"4475164.79";"ETRS89";40.42546163;-3.61871944;"CALLE";"CONSERVEROS";"4";"28037";"PORTAL";"31028746";"2021-09-03 00:00:00.0";"1085629";"MU21";"MU-51"
"63466";"Aparcabicicletas";"206";"REJAS";"20";"SAN BLAS - CANILLEJAS";"OPERATIVO";"449623.73";"4477272.67";"ETRS89";40.44458110;-3.59403325;"CALLE";"ONCE";"7";"28022";"JARDIN";"31024847";"2022-08-23 00:00:00.0";"1103916";"MU21";"MU-51"
"94541";"Aparcabicicletas";"205";"ROSAS";"20";"SAN BLAS - CANILLEJAS";"OPERATIVO";"448554.23";"4475323.58";"ETRS89";40.42695700;-3.60648626;"CALLE";"AUSTRIA";"16";"28022";"JARDIN";"31046983";"2021-09-30 00:00:00.0";"1085649";"MU21";"MU-51"
"94550";"Aparcabicicletas";"204";"ARCOS";"20";"SAN BLAS - CANILLEJAS";"OPERATIVO";"447022.37";"4474517.43";"ETRS89";40.41959857;-3.62447695;"AVENIDA";"INSTITUCION LIBRE DE ENSEÑANZA";"129";"28037";"PORTAL";"20151817";"2019-02-04 00:00:00.0";"1085598";"MU21";"MU-51"
"94553";"Aparcabicicletas";"204";"ARCOS";"20";"SAN BLAS - CANILLEJAS";"OPERATIVO";"447023.44";"4474515.11";"ETRS89";40.41957774;-3.62446415;"AVENIDA";"INSTITUCION LIBRE DE ENSEÑANZA";"129";"28037";"PORTAL";"20151817";"2020-09-23 00:00:00.0";"1085601";"MU21";"MU-51"
"94536";"Aparcabicicletas";"208";"EL SALVADOR";"20";"SAN BLAS - CANILLEJAS";"OPERATIVO";"446180.56";"4477256.45";"ETRS89";40.44421922;-3.63463119;"CALLE";"LOPEZ DE ARANDA";"29";"28027";"PORTAL";"20109179";"2021-09-07 00:00:00.0";"1085644";"MU21";"MU-51"
"94535";"Aparcabicicletas";"208";"EL SALVADOR";"20";"SAN BLAS - CANILLEJAS";"OPERATIVO";"446180.56";"4477257.45";"ETRS89";40.44422823;-3.63463128;"CALLE";"LOPEZ DE ARANDA";"29";"28027";"PORTAL";"20109179";"2021-09-16 00:00:00.0";"1085643";"MU21";"MU-51"
"94531";"Aparcabicicletas";"208";"EL SALVADOR";"20";"SAN BLAS - CANILLEJAS";"OPERATIVO";"446663.42";"4476986.61";"ETRS89";40.44181946;-3.62891505;"CALLE";"IQUITOS";"20";"28027";"PORTAL";"20043518";"2021-09-03 00:00:00.0";"1085632";"MU21";"MU-51"
"94529";"Aparcabicicletas";"208";"EL SALVADOR";"20";"SAN BLAS - CANILLEJAS";"OPERATIVO";"446661.82";"4476986.22";"ETRS89";40.44181585;-3.62893388;"CALLE";"IQUITOS";"20";"28027";"PORTAL";"20043518";"2020-09-23 00:00:00.0";"1085630";"MU21";"MU-51"
"69316";"Aparcabicicletas";"153";"QUINTANA";"15";"CIUDAD LINEAL";"OPERATIVO";"444955.03";"4476330";"ETRS89";40.43579303;-3.64900133;"CALLE";"VIRGEN DEL SAGRARIO";"22";"28027";"PORTAL";"11109109";"2019-01-29 00:00:00.0";"1089000";"MU21";"MU-51"
"69318";"Aparcabicicletas";"214";"TIMON";"21";"BARAJAS";"OPERATIVO";"450412.4";"4480424.13";"ETRS89";40.47301880;-3.58497997;"CALLE";"TIMON";"20";"28042";"PORTAL";"11141287";"2019-01-29 00:00:00.0";"1034233";"MU21";"MU-51"
"94559";"Aparcabicicletas";"201";"SIMANCAS";"20";"SAN BLAS - CANILLEJAS";"OPERATIVO";"446005.7";"4476375.13";"ETRS89";40.43626846;-3.63661810;"AVENIDA";"INSTITUCION LIBRE DE ENSEÑANZA";"17 A";"28037";"PORTAL";"11139457";"2019-02-04 00:00:00.0";"1085662";"MU21";"MU-51"
"94561";"Aparcabicicletas";"201";"SIMANCAS";"20";"SAN BLAS - CANILLEJAS";"OPERATIVO";"446006.31";"4476374.11";"ETRS89";40.43625931;-3.63661082;"AVENIDA";"INSTITUCION LIBRE DE ENSEÑANZA";"17 A";"28037";"PORTAL";"11139457";"2021-09-01 00:00:00.0";"1085664";"MU21";"MU-51"
"94984";"Aparcabicicletas";"151";"VENTAS";"15";"CIUDAD LINEAL";"OPERATIVO";"444315.50";"4474833.27";"ETRS89";40.42226710;-3.65641006;"AVENIDA";"MARQUES DE CORBERA";"6";"28017";"PORTAL";"11103497";"2021-09-01 00:00:00.0";"1071915";"MU21";"MU-51"
"95548";"Aparcabicicletas";"152";"PUEBLO NUEVO";"15";"CIUDAD LINEAL";"OPERATIVO";"445969.61";"4476369.66";"ETRS89";40.43621684;-3.63704312;"AVENIDA";"INSTITUCION LIBRE DE ENSEÑANZA";"16";"28037";"PORTAL";"11108018";"2021-09-02 00:00:00.0";"1086823";"MU21";"MU-51"
"96057";"Aparcabicicletas";"163";"CANILLAS";"16";"HORTALEZA";"OPERATIVO";"444835.72";"4479595.14";"ETRS89";40.46519919;-3.65069160;"CALLE";"MANZANAR";"12";"28043";"FRENTE FACHADA";"31037956";"2021-09-15 00:00:00.0";"1087156";"MU21";"MU-51"
"96302";"Aparcabicicletas";"203";"AMPOSTA";"20";"SAN BLAS - CANILLEJAS";"OPERATIVO";"446772.74";"4474963.02";"ETRS89";40.42359679;-3.62745661;"AVENIDA";"INSTITUCION LIBRE DE ENSEÑANZA";"89";"28037";"PORTAL";"11135505";"2021-10-01 00:00:00.0";"1088943";"MU21";"MU-51"
"96307";"Aparcabicicletas";"152";"PUEBLO NUEVO";"15";"CIUDAD LINEAL";"OPERATIVO";"446364.47";"4475643.82";"ETRS89";40.42970361;-3.63232656;"AVENIDA";"INSTITUCION LIBRE DE ENSEÑANZA";"68";"28037";"PORTAL";"11107251";"2021-10-20 00:00:00.0";"1088970";"MU21";"MU-51"
"96314";"Aparcabicicletas";"205";"ROSAS";"20";"SAN BLAS - CANILLEJAS";"OPERATIVO";"448280.11";"4476171.50";"ETRS89";40.43457859;-3.60978664;"AVENIDA";"ARCENTALES";"28";"28022";"PORTAL";"31024129";"2021-10-13 00:00:00.0";"1089029";"MU21";"MU-51"
"96315";"Aparcabicicletas";"205";"ROSAS";"20";"SAN BLAS - CANILLEJAS";"OPERATIVO";"448279.84";"4476173.54";"ETRS89";40.43459695;-3.60978999;"AVENIDA";"ARCENTALES";"28";"28022";"PORTAL";"31024129";"2021-10-20 00:00:00.0";"1089030";"MU21";"MU-51"
"63446";"Aparcabicicletas";"208";"EL SALVADOR";"20";"SAN BLAS - CANILLEJAS";"OPERATIVO";"446732.26";"4477653.17";"ETRS89";40.44782863;-3.62815927;"CALLE";"JUAN IGNACIO LUCA DE TENA";"23";"28027";"GARAJE";"20071600";"2022-09-08 00:00:00.0";"1103933";"MU21";"MU-51"
"96316";"Aparcabicicletas";"205";"ROSAS";"20";"SAN BLAS - CANILLEJAS";"OPERATIVO";"448280.16";"4476170.6";"ETRS89";40.43457049;-3.60978597;"AVENIDA";"ARCENTALES";"28";"28022";"PORTAL";"31024129";"2021-02-11 00:00:00.0";"1089031";"MU21";"MU-51"
"63445";"Aparcabicicletas";"208";"EL SALVADOR";"20";"SAN BLAS - CANILLEJAS";"OPERATIVO";"446731.56";"4477653.23";"ETRS89";40.44782912;-3.62816753;"CALLE";"JUAN IGNACIO LUCA DE TENA";"23";"28027";"GARAJE";"20071600";"2022-09-15 00:00:00.0";"1103932";"MU21";"MU-51"
"96328";"Aparcabicicletas";"156";"SAN JUAN BAUTISTA";"15";"CIUDAD LINEAL";"OPERATIVO";"444111.20";"4477560.40";"ETRS89";40.44682083;-3.65905803;"CALLE";"RAMIREZ DE ARELLANO";"35";"28043";"PORTAL";"31039275";"2021-10-20 00:00:00.0";"1089069";"MU21";"MU-51"
"96327";"Aparcabicicletas";"156";"SAN JUAN BAUTISTA";"15";"CIUDAD LINEAL";"OPERATIVO";"444110.57";"4477560.48";"ETRS89";40.44682151;-3.65906547;"CALLE";"RAMIREZ DE ARELLANO";"35";"28043";"PORTAL";"31039275";"2021-10-20 00:00:00.0";"1089068";"MU21";"MU-51"
"96879";"Aparcabicicletas";"163";"CANILLAS";"16";"HORTALEZA";"OPERATIVO";"444998.41";"4479033.65";"ETRS89";40.46015180;-3.64872404;"PLAZA";"NUESTRA SEÑORA DEL TRANSITO";"12";"28043";"PORTAL";"11116399";"2021-09-21 00:00:00.0";"1087171";"MU21";"MU-51"
"96868";"Aparcabicicletas";"163";"CANILLAS";"16";"HORTALEZA";"OPERATIVO";"444658.71";"4479425.77";"ETRS89";40.46366165;-3.65276463;"CALLE";"RICARDO SAN JUAN";"2";"28043";"PARCELA";"31034365";"2021-10-06 00:00:00.0";"1087164";"MU21";"MU-51"
"96870";"Aparcabicicletas";"163";"CANILLAS";"16";"HORTALEZA";"OPERATIVO";"444660.10";"4479422.23";"ETRS89";40.46362985;-3.65274793;"CALLE";"RICARDO SAN JUAN";"2";"28043";"PARCELA";"31034365";"2021-10-27 00:00:00.0";"1087166";"MU21";"MU-51"
"96878";"Aparcabicicletas";"163";"CANILLAS";"16";"HORTALEZA";"OPERATIVO";"444998.59";"4479031.71";"ETRS89";40.46013433;-3.64872175;"PLAZA";"NUESTRA SEÑORA DEL TRANSITO";"12";"28043";"PORTAL";"11116399";"2020-09-23 00:00:00.0";"1087170";"MU21";"MU-51"
"98209";"Aparcabicicletas";"207";"CANILLEJAS";"20";"SAN BLAS - CANILLEJAS";"OPERATIVO";"448095.90";"4477467.57";"ETRS89";40.44624289;-3.61206427;"CALLE";"BOLTAÑA";"68";"28022";"PORTAL";"11138222";"2021-10-11 00:00:00.0";"1080233";"MU21";"MU-51"
"98218";"Aparcabicicletas";"207";"CANILLEJAS";"20";"SAN BLAS - CANILLEJAS";"OPERATIVO";"448338.51";"4477772.34";"ETRS89";40.44900355;-3.60922831;"CALLE";"ALCALA";"629";"28022";"GARAJE";"20052950";"2019-01-29 00:00:00.0";"1080442";"MU21";"MU-51"
"98367";"Aparcabicicletas";"164";"PINAR DEL REY";"16";"HORTALEZA";"OPERATIVO";"444998.87";"4479981.76";"ETRS89";40.46869287;-3.64880080;"CALLE";"AGUSTIN DE ITURBIDE";"1";"28043";"JARDIN";"31044660";"2021-05-06 00:00:00.0";"1087257";"MU21";"MU-51"
"98364";"Aparcabicicletas";"164";"PINAR DEL REY";"16";"HORTALEZA";"OPERATIVO";"445311.60";"4480628.48";"ETRS89";40.47453949;-3.64516777;"CALLE";"MAR DE LAS ANTILLAS";"6";"28033";"GARAJE";"31006471";"2021-10-29 00:00:00.0";"1087238";"MU21";"MU-51"
"98258";"Aparcabicicletas";"207";"CANILLEJAS";"20";"SAN BLAS - CANILLEJAS";"OPERATIVO";"448335.64";"4477775.81";"ETRS89";40.44903463;-3.60926243;"CALLE";"ALCALA";"629";"28022";"GARAJE";"20052950";"2021-10-20 00:00:00.0";"1080441";"MU21";"MU-51"
"98211";"Aparcabicicletas";"207";"CANILLEJAS";"20";"SAN BLAS - CANILLEJAS";"OPERATIVO";"448094.93";"4477466.95";"ETRS89";40.44623725;-3.61207566;"CALLE";"BOLTAÑA";"68";"28022";"PORTAL";"11138222";"2019-01-29 00:00:00.0";"1080235";"MU21";"MU-51"
"98368";"Aparcabicicletas";"164";"PINAR DEL REY";"16";"HORTALEZA";"OPERATIVO";"444998.01";"4479981.31";"ETRS89";40.46868876;-3.64881090;"CALLE";"AGUSTIN DE ITURBIDE";"1";"28043";"JARDIN";"31044660";"2021-09-02 00:00:00.0";"1087258";"MU21";"MU-51"
"98217";"Aparcabicicletas";"207";"CANILLEJAS";"20";"SAN BLAS - CANILLEJAS";"OPERATIVO";"448337.78";"4477773.25";"ETRS89";40.44901171;-3.60923699;"CALLE";"ALCALA";"629";"28022";"GARAJE";"20052950";"2019-01-28 00:00:00.0";"1080439";"MU21";"MU-51"
"98369";"Aparcabicicletas";"164";"PINAR DEL REY";"16";"HORTALEZA";"OPERATIVO";"444810.44";"4480968.22";"ETRS89";40.47756688;-3.65110924;"CALLE";"ABIZANDA";"68";"28033";"GARAJE";"20089517";"2021-05-06 00:00:00.0";"1087259";"MU21";"MU-51"
"98377";"Aparcabicicletas";"166";"VALDEFUENTES";"16";"HORTALEZA";"OPERATIVO";"444676.61";"4482478.50";"ETRS89";40.49116328;-3.65281983;"AVENIDA";"ALCALDE CONDE DE MAYALDE";"13";"28050";"GARAJE";"31013358";"2021-09-10 00:00:00.0";"1087271";"MU21";"MU-51"
"98376";"Aparcabicicletas";"166";"VALDEFUENTES";"16";"HORTALEZA";"OPERATIVO";"444675.61";"4482479.50";"ETRS89";40.49117222;-3.65283171;"AVENIDA";"ALCALDE CONDE DE MAYALDE";"13";"28050";"GARAJE";"31013358";"2021-09-03 00:00:00.0";"1087270";"MU21";"MU-51"
"98379";"Aparcabicicletas";"166";"VALDEFUENTES";"16";"HORTALEZA";"OPERATIVO";"444678.61";"4482476.50";"ETRS89";40.49114539;-3.65279605;"CALLE";"PRINCIPE CARLOS";"36";"28050";"JARDIN";"31017494";"2021-09-09 00:00:00.0";"1087273";"MU21";"MU-51"
"65235";"Aparcabicicletas";"152";"PUEBLO NUEVO";"15";"CIUDAD LINEAL";"OPERATIVO";"445970.84";"4476366.65";"ETRS89";40.43618980;-3.63702837;"AVENIDA";"INSTITUCION LIBRE DE ENSEÑANZA";"16";"28037";"PORTAL";"11108018";"2021-09-15 00:00:00.0";"1032816";"MU21";"MU-51"
"98555";"Aparcabicicletas";"203";"AMPOSTA";"20";"SAN BLAS - CANILLEJAS";"OPERATIVO";"446773.30";"4474962.51";"ETRS89";40.42359223;-3.62744997;"AVENIDA";"INSTITUCION LIBRE DE ENSEÑANZA";"89";"28037";"PORTAL";"11135505";"2021-09-14 00:00:00.0";"1088947";"MU21";"MU-51"
"98494";"Aparcabicicletas";"161";"PALOMAS";"16";"HORTALEZA";"OPERATIVO";"447213.57";"4478335.44";"ETRS89";40.45400560;-3.62254046;"GLORIETA";"MAR CARIBE";"5";"28043";"PORTAL";"31049487";"2021-09-16 00:00:00.0";"1087187";"MU21";"MU-51"
"98489";"Aparcabicicletas";"163";"CANILLAS";"16";"HORTALEZA";"OPERATIVO";"445561.61";"4480031.45";"ETRS89";40.46917757;-3.64216730;"CALLE";"AREQUIPA";"1";"28043";"GARAJE";"31049247";"2021-09-09 00:00:00.0";"1087181";"MU21";"MU-51"
"98501";"Aparcabicicletas";"161";"PALOMAS";"16";"HORTALEZA";"OPERATIVO";"447625.18";"4478682.59";"ETRS89";40.45715897;-3.61771502;"AVENIDA";"ANDES";"52";"28042";"JARDIN";"31014972";"2021-10-21 00:00:00.0";"1087197";"MU21";"MU-51"
"98558";"Aparcabicicletas";"152";"PUEBLO NUEVO";"15";"CIUDAD LINEAL";"OPERATIVO";"446362.890";"4475645.810";"ETRS89";40.42972144;-3.63234535;"AVENIDA";"INSTITUCION LIBRE DE ENSEÑANZA";"68";"28037";"PORTAL";"11107251";"2022-09-15 00:00:00.0";"1088969";"MU21";"MU-51"
"98493";"Aparcabicicletas";"161";"PALOMAS";"16";"HORTALEZA";"OPERATIVO";"447216.09";"4478335.55";"ETRS89";40.45400675;-3.62251075;"GLORIETA";"MAR CARIBE";"5";"28043";"PORTAL";"31049487";"2019-01-29 00:00:00.0";"1087186";"MU21";"MU-51"
"98488";"Aparcabicicletas";"163";"CANILLAS";"16";"HORTALEZA";"OPERATIVO";"445552.13";"4479742.81";"ETRS89";40.46657674;-3.64225435;"CALLE";"JAVIER DEL QUINTO";"12";"28043";"PORTAL";"31008306";"2021-10-04 00:00:00.0";"1087180";"MU21";"MU-51"
"98560";"Aparcabicicletas";"152";"PUEBLO NUEVO";"15";"CIUDAD LINEAL";"OPERATIVO";"446365.82";"4475641.82";"ETRS89";40.42968568;-3.63231048;"AVENIDA";"INSTITUCION LIBRE DE ENSEÑANZA";"68";"28037";"PORTAL";"11107251";"2021-09-03 00:00:00.0";"1088973";"MU21";"MU-51"
"98556";"Aparcabicicletas";"202";"HELLIN";"20";"SAN BLAS - CANILLEJAS";"OPERATIVO";"448146.70";"4475536.99";"ETRS89";40.42885423;-3.61130772;"CALLE";"ARCOS DE JALON";"59";"28037";"PORTAL";"31032030";"2021-09-10 00:00:00.0";"1088954";"MU21";"MU-51"
"98567";"Aparcabicicletas";"206";"REJAS";"20";"SAN BLAS - CANILLEJAS";"OPERATIVO";"450076.49";"4477393.83";"ETRS89";40.44569989;-3.58870413;"CALLE";"PIRRA";"14";"28022";"PARCELA";"31043339";"2021-09-09 00:00:00.0";"1088985";"MU21";"MU-51"
"98564";"Aparcabicicletas";"206";"REJAS";"20";"SAN BLAS - CANILLEJAS";"OPERATIVO";"450074.91";"4477394.52";"ETRS89";40.44570601;-3.58872281;"CALLE";"PIRRA";"14";"28022";"PARCELA";"31043339";"2020-09-23 00:00:00.0";"1088982";"MU21";"MU-51"
"98626";"Aparcabicicletas";"203";"AMPOSTA";"20";"SAN BLAS - CANILLEJAS";"OPERATIVO";"447583.54";"4475527.41";"ETRS89";40.42873263;-3.61794575;"CALLE";"ALBERIQUE";"12";"28037";"JARDIN";"31044559";"2021-05-06 00:00:00.0";"1089020";"MU21";"MU-51"
"98563";"Aparcabicicletas";"206";"REJAS";"20";"SAN BLAS - CANILLEJAS";"OPERATIVO";"450077.23";"4477393.43";"ETRS89";40.44569633;-3.58869537;"CALLE";"PIRRA";"14";"28022";"PARCELA";"31043339";"2020-09-23 00:00:00.0";"1088981";"MU21";"MU-51"
"98630";"Aparcabicicletas";"205";"ROSAS";"20";"SAN BLAS - CANILLEJAS";"OPERATIVO";"448885.54";"4475336.39";"ETRS89";40.42709282;-3.60258173;"CALLE";"BUDAPEST";"11";"28022";"PORTAL";"31025052";"2021-09-09 00:00:00.0";"1089033";"MU21";"MU-51"
"98643";"Aparcabicicletas";"155";"SAN PASCUAL";"15";"CIUDAD LINEAL";"OPERATIVO";"444425.17";"4476537.46";"ETRS89";40.43762670;-3.65526634;"CALLE";"DEMETRIO LOPEZ";"6";"28027";"FRENTE FACHADA";"20164578";"2021-09-01 00:00:00.0";"1089059";"MU21";"MU-51"
"98648";"Aparcabicicletas";"156";"SAN JUAN BAUTISTA";"15";"CIUDAD LINEAL";"OPERATIVO";"444132.58";"4478043.48";"ETRS89";40.45117409;-3.65884843;"CALLE";"SORZANO";"1";"28043";"PORTAL";"11111674";"2021-09-06 00:00:00.0";"1089072";"MU21";"MU-51"
"98646";"Aparcabicicletas";"155";"SAN PASCUAL";"15";"CIUDAD LINEAL";"OPERATIVO";"444292.87";"4477334.57";"ETRS89";40.44479863;-3.65689605;"CALLE";"MARTINEZ VILLERGAS";"50";"28027";"GARAJE";"20183570";"2021-09-09 00:00:00.0";"1089062";"MU21";"MU-51"
"98645";"Aparcabicicletas";"155";"SAN PASCUAL";"15";"CIUDAD LINEAL";"OPERATIVO";"444294.17";"4477334.05";"ETRS89";40.44479403;-3.65688068;"CALLE";"MARTINEZ VILLERGAS";"50";"28027";"GARAJE";"20183570";"2021-09-10 00:00:00.0";"1089061";"MU21";"MU-51"
"98641";"Aparcabicicletas";"154";"LA CONCEPCIÓN";"15";"CIUDAD LINEAL";"OPERATIVO";"445731.79";"4477013.29";"ETRS89";40.44199953;-3.63990194;"CALLE";"LOPEZ DE ARANDA";"5";"28027";"PORTAL";"11110428";"2021-09-13 00:00:00.0";"1089057";"MU21";"MU-51"
"98633";"Aparcabicicletas";"153";"QUINTANA";"15";"CIUDAD LINEAL";"OPERATIVO";"444952.16";"4476334.73";"ETRS89";40.43583545;-3.64903558;"CALLE";"VIRGEN DEL SAGRARIO";"22";"28027";"PORTAL";"11109109";"2021-09-03 00:00:00.0";"1089002";"MU21";"MU-51"
"98656";"Aparcabicicletas";"159";"COSTILLARES";"15";"CIUDAD LINEAL";"OPERATIVO";"443611.73";"4481281.89";"ETRS89";40.48031203;-3.66527824;"CALLE";"JAZMIN";"15";"28033";"FRENTE FACHADA";"11112772";"2021-09-02 00:00:00.0";"1089080";"MU21";"MU-51"
"98655";"Aparcabicicletas";"159";"COSTILLARES";"15";"CIUDAD LINEAL";"OPERATIVO";"443393.81";"4480763.77";"ETRS89";40.47562975;-3.66780288;"CALLE";"ANEMONAS";"2";"28033";"FRENTE FACHADA";"11112581";"2021-05-06 00:00:00.0";"1089079";"MU21";"MU-51"
"98659";"Aparcabicicletas";"151";"VENTAS";"15";"CIUDAD LINEAL";"OPERATIVO";"444689.27";"4474951.29";"ETRS89";40.42335522;-3.65201459;"CALLE";"NUESTRA SEÑORA DEL VILLAR";"33";"28017";"PORTAL";"11103695";"2021-02-11 00:00:00.0";"1089090";"MU21";"MU-51"
"98654";"Aparcabicicletas";"159";"COSTILLARES";"15";"CIUDAD LINEAL";"OPERATIVO";"443394.64";"4480763.29";"ETRS89";40.47562548;-3.66779305;"CALLE";"ANEMONAS";"2";"28033";"FRENTE FACHADA";"11112581";"2021-09-01 00:00:00.0";"1089078";"MU21";"MU-51"
"69315";"Aparcabicicletas";"153";"QUINTANA";"15";"CIUDAD LINEAL";"OPERATIVO";"444953.57";"4476332.39";"ETRS89";40.43581446;-3.64901875;"CALLE";"VIRGEN DEL SAGRARIO";"22";"28027";"PORTAL";"11109109";"2019-06-14 00:00:00.0";"1088999";"MU21";"MU-51"
"63443";"Aparcabicicletas";"208";"EL SALVADOR";"20";"SAN BLAS - CANILLEJAS";"OPERATIVO";"446730.82";"4477653.36";"ETRS89";40.44783025;-3.62817626;"CALLE";"JUAN IGNACIO LUCA DE TENA";"23";"28027";"GARAJE";"20071600";"2022-07-06 00:00:00.0";"1103930";"MU21";"MU-51"
"98665";"Aparcabicicletas";"151";"VENTAS";"15";"CIUDAD LINEAL";"OPERATIVO";"444825.73";"4475059.86";"ETRS89";40.42434234;-3.65041549;"CALLE";"SANTA FELICIDAD";"39";"28017";"PORTAL";"20167532";"2021-08-04 00:00:00.0";"1089096";"MU21";"MU-51"
"98672";"Aparcabicicletas";"151";"VENTAS";"15";"CIUDAD LINEAL";"OPERATIVO";"444868.55";"4475154.45";"ETRS89";40.42519730;-3.64991894;"CALLE";"SANTA FELICIDAD";"9";"28017";"PORTAL";"11103802";"2019-01-29 00:00:00.0";"1089103";"MU21";"MU-51"
"98671";"Aparcabicicletas";"151";"VENTAS";"15";"CIUDAD LINEAL";"OPERATIVO";"444867.55";"4475155.45";"ETRS89";40.42520624;-3.64993082;"CALLE";"SANTA FELICIDAD";"9";"28017";"PORTAL";"11103802";"2021-09-08 00:00:00.0";"1089102";"MU21";"MU-51"
"98681";"Aparcabicicletas";"207";"CANILLEJAS";"20";"SAN BLAS - CANILLEJAS";"OPERATIVO";"448392.55";"4476524.41";"ETRS89";40.43776481;-3.60848968;"CALLE";"MUSAS";"11";"28022";"PORTAL";"31036005";"2021-05-06 00:00:00.0";"1089112";"MU21";"MU-51"
"98682";"Aparcabicicletas";"207";"CANILLEJAS";"20";"SAN BLAS - CANILLEJAS";"OPERATIVO";"448394.55";"4476525.41";"ETRS89";40.43777394;-3.60846618;"CALLE";"MUSAS";"11";"28022";"PORTAL";"31036005";"2021-09-07 00:00:00.0";"1089113";"MU21";"MU-51"
"98666";"Aparcabicicletas";"151";"VENTAS";"15";"CIUDAD LINEAL";"OPERATIVO";"444826.88";"4475059.34";"ETRS89";40.42433773;-3.65040189;"CALLE";"SANTA FELICIDAD";"39";"28017";"PORTAL";"20167532";"2021-08-05 00:00:00.0";"1089097";"MU21";"MU-51"
"60406";"Aparcabicicletas";"164";"PINAR DEL REY";"16";"HORTALEZA";"OPERATIVO";"445118.25";"4480204.33";"ETRS89";40.47070579;-3.64741191;"CALLE";"ANGEL LUIS DE LA HERRAN";"42";"28043";"JARDIN";"31016199";"2019-05-24 00:00:00.0";"1103696";"MU21";"MU-51"
"62932";"Aparcabicicletas";"207";"CANILLEJAS";"20";"SAN BLAS - CANILLEJAS";"OPERATIVO";"448336.37";"4477775.01";"ETRS89";40.44902747;-3.60925376;"CALLE";"ALCALA";"629";"28022";"GARAJE";"20052950";"2019-06-14 00:00:00.0";"1080437";"MU21";"MU-51"
"65229";"Aparcabicicletas";"166";"VALDEFUENTES";"16";"HORTALEZA";"OPERATIVO";"443991.45";"4482067.74";"ETRS89";40.48741702;-3.66086796;"CALLE";"OÑA";"183";"28050";"PORTAL";"11122461";"2019-01-29 00:00:00.0";"1025396";"MU21";"MU-51"
"73083";"Aparcabicicletas";"151";"VENTAS";"15";"CIUDAD LINEAL";"OPERATIVO";"444783.69";"4475272.65";"ETRS89";40.42625648;-3.65092952;"AVENIDA";"MARQUES DE CORBERA";"54";"28017";"PORTAL";"11103853";"2021-09-15 00:00:00.0";"1071903";"MU21";"MU-51"
"73168";"Aparcabicicletas";"155";"SAN PASCUAL";"15";"CIUDAD LINEAL";"OPERATIVO";"444775.57";"4476839.46";"ETRS89";40.44037062;-3.65116138;"CALLE";"CANAL DE PANAMA";"8";"28027";"PORTAL";"11110958";"2021-05-06 00:00:00.0";"1027025";"MU21";"MU-51"
"73178";"Aparcabicicletas";"151";"VENTAS";"15";"CIUDAD LINEAL";"OPERATIVO";"444318.24";"4474834.61";"ETRS89";40.42227935;-3.65637788;"AVENIDA";"MARQUES DE CORBERA";"6";"28017";"PORTAL";"11103497";"2021-09-14 00:00:00.0";"1103681";"MU21";"MU-51"
"73181";"Aparcabicicletas";"164";"PINAR DEL REY";"16";"HORTALEZA";"OPERATIVO";"444809.19";"4480967.72";"ETRS89";40.47756230;-3.65112394;"CALLE";"ABIZANDA";"68";"28033";"GARAJE";"20089517";"2021-09-17 00:00:00.0";"1025388";"MU21";"MU-51"
"73186";"Aparcabicicletas";"163";"CANILLAS";"16";"HORTALEZA";"OPERATIVO";"444256.589";"4479397.485";"ETRS89";40.46337997;-3.65750497;"CALLE";"LOPEZ DE HOYOS";"327";"28043";"PORTAL";"11117795";"2021-07-15 00:00:00.0";"979928";"MU21";"MU-51"
"73188";"Aparcabicicletas";"211";"ALAMEDA DE OSUNA";"21";"BARAJAS";"OPERATIVO";"450350.77";"4478865.20";"ETRS89";40.45897134;-3.58558500;"CALLE";"BERGANTIN";"11";"28042";"PORTAL";"11139992";"2021-09-09 00:00:00.0";"1009341";"MU21";"MU-51"
