id_free_place,latitude,longitude,complete_address,postal_code,country,community of spain,province,address,city,district,madrid_district_URI_from_wikidata
FreePlace404,-3.69561,40.4276216,"'28004,ES,Madrid,Madrid,Plaza de Alonso martínez 7,Madrid'",28004,ES,Madrid,Madrid,Plaza de Alonso martínez 7,Madrid,Chamberí,https://wikidata.org/entity/Q1763370
FreePlace405,-3.7348283,40.406685,"'28011,ES,Madrid,Madrid,Calle de Santa aurea 13,Madrid'",28011,ES,Madrid,Madrid,Calle de Santa aurea 13,Madrid,Latina,https://wikidata.org/entity/Q794954
FreePlace406,-3.6863933,40.4009983,"'28045,ES,Madrid,Madrid,Calle de Méndez álvaro 32,Madrid'",28045,ES,Madrid,Madrid,Calle de Méndez álvaro 32,Madrid,Arganzuela,https://wikidata.org/entity/Q2000929
FreePlace407,-3.7106183,40.4237183,"'28015,ES,Madrid,Madrid,Calle de los Reyes 18,Madrid'",28015,ES,Madrid,Madrid,Calle de los Reyes 18,Madrid,Centro,https://wikidata.org/entity/Q1763376
FreePlace408,-3.702235,40.42424,"'28004,ES,Madrid,Madrid,Plaza de San ildefonso 5,Madrid'",28004,ES,Madrid,Madrid,Plaza de San ildefonso 5,Madrid,Centro,https://wikidata.org/entity/Q1763376
FreePlace409,-3.6510516,40.3820099,"'28018,ES,Madrid,Madrid,Avenida de Pablo neruda 114H,Madrid'",28018,ES,Madrid,Madrid,Avenida de Pablo neruda 114H,Madrid,Puente de Vallecas,https://wikidata.org/entity/Q2003054
FreePlace410,-3.686565,40.401685,"'28045,ES,Madrid,Madrid,Calle de Méndez álvaro 7,Madrid'",28045,ES,Madrid,Madrid,Calle de Méndez álvaro 7,Madrid,Arganzuela,https://wikidata.org/entity/Q2000929
FreePlace411,-3.710075,40.4237716,"'28015,ES,Madrid,Madrid,Calle de San ignacio de loyola 18,Madrid'",28015,ES,Madrid,Madrid,Calle de San ignacio de loyola 18,Madrid,Centro,https://wikidata.org/entity/Q1763376
FreePlace412,-3.7156566,40.3970916,"'28019,ES,Madrid,Madrid,Glorieta Marqués de vadillo 3,Madrid'",28019,ES,Madrid,Madrid,Glorieta Marqués de vadillo 3,Madrid,Carabanchel,https://wikidata.org/entity/Q1001991
FreePlace413,-3.6850616,40.4793633,"'28046,ES,Madrid,Madrid,Paseo de la Castellana 298,Madrid'",28046,ES,Madrid,Madrid,Paseo de la Castellana 298,Madrid,Chamartín,https://wikidata.org/entity/Q1766348
FreePlace414,-3.6588016,40.4916666,"'28050,ES,Madrid,Madrid,Calle de la Princesa de éboli 3B,Madrid'",28050,ES,Madrid,Madrid,Calle de la Princesa de éboli 3B,Madrid,Hortaleza,https://wikidata.org/entity/Q1928529
FreePlace415,-3.7120983,40.414,"'28005,ES,Madrid,Madrid,Calle de Segovia 18,Madrid'",28005,ES,Madrid,Madrid,Calle de Segovia 18,Madrid,Centro,https://wikidata.org/entity/Q1763376
FreePlace416,-3.6786249,40.4030466,"'28007,ES,Madrid,Madrid,Calle de León gil de palacio 1,Madrid'",28007,ES,Madrid,Madrid,Calle de León gil de palacio 1,Madrid,Retiro,https://wikidata.org/entity/Q2002296
FreePlace417,-3.63738,40.41159,"'28030,ES,Madrid,Madrid,Calle de José bergamín 34,Madrid'",28030,ES,Madrid,Madrid,Calle de José bergamín 34,Madrid,Moratalaz,https://wikidata.org/entity/Q2076109
FreePlace418,-3.7288383,40.4089333,"'28011,ES,Madrid,Madrid,Calle de Calatayud 8,Madrid'",28011,ES,Madrid,Madrid,Calle de Calatayud 8,Madrid,Latina,https://wikidata.org/entity/Q794954
FreePlace419,-3.6354066,40.4023633,"'28030,ES,Madrid,Madrid,Calle de la Fuente carantona 14,Madrid'",28030,ES,Madrid,Madrid,Calle de la Fuente carantona 14,Madrid,Moratalaz,https://wikidata.org/entity/Q2076109
FreePlace420,-3.7007966,40.45754,"'28020,ES,Madrid,Madrid,Calle de San germán 72,Madrid'",28020,ES,Madrid,Madrid,Calle de San germán 72,Madrid,Tetuán,https://wikidata.org/entity/Q1773540
FreePlace421,-3.6823133,40.4766216,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid,Chamartín,https://wikidata.org/entity/Q1766348
FreePlace422,-3.7222783,40.421545,"'28008,ES,Madrid,Madrid,Calle de Aniceto marinas 18,Madrid'",28008,ES,Madrid,Madrid,Calle de Aniceto marinas 18,Madrid,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682
FreePlace423,-3.6583683,40.4137816,"'28030,ES,Madrid,Madrid,Avenida del Doctor garcía tapia 21,Madrid'",28030,ES,Madrid,Madrid,Avenida del Doctor garcía tapia 21,Madrid,Moratalaz,https://wikidata.org/entity/Q2076109
FreePlace424,-3.65113,40.42619,"'28017,ES,Madrid,Madrid,Avenida del Marqués de corbera 54,Madrid'",28017,ES,Madrid,Madrid,Avenida del Marqués de corbera 54,Madrid,Ciudad Lineal,https://wikidata.org/entity/Q1763694
FreePlace425,-3.6933066,40.41859,"'28014,ES,Madrid,Madrid,Paseo del Prado 1,Madrid'",28014,ES,Madrid,Madrid,Paseo del Prado 1,Madrid,Retiro,https://wikidata.org/entity/Q2002296
FreePlace426,-3.6932383,40.4186099,"'28014,ES,Madrid,Madrid,Paseo del Prado 1,Madrid'",28014,ES,Madrid,Madrid,Paseo del Prado 1,Madrid,Retiro,https://wikidata.org/entity/Q2002296
FreePlace427,-3.7008933,40.4575066,"'28020,ES,Madrid,Madrid,Calle de San germán 74,Madrid'",28020,ES,Madrid,Madrid,Calle de San germán 74,Madrid,Tetuán,https://wikidata.org/entity/Q1773540
FreePlace428,-3.6820516,40.476905,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid,Chamartín,https://wikidata.org/entity/Q1766348
FreePlace429,-3.6823033,40.4766133,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid,Chamartín,https://wikidata.org/entity/Q1766348
FreePlace430,-3.6820933,40.4769333,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid,Chamartín,https://wikidata.org/entity/Q1766348
FreePlace431,-3.68216,40.47669,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid,Chamartín,https://wikidata.org/entity/Q1766348
FreePlace432,-3.6783433,40.4183383,"'28009,ES,Madrid,Madrid,Calle de Ibiza 2,Madrid'",28009,ES,Madrid,Madrid,Calle de Ibiza 2,Madrid,Retiro,https://wikidata.org/entity/Q2002296
FreePlace433,-3.682095,40.47686,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid,Chamartín,https://wikidata.org/entity/Q1766348
FreePlace434,-3.682625,40.5016966,"'28034,ES,Madrid,Madrid,Calle de Antonio de cabezón 87,Madrid'",28034,ES,Madrid,Madrid,Calle de Antonio de cabezón 87,Madrid,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196
FreePlace435,-3.6252066,40.4379266,"'28037,ES,Madrid,Madrid,Calle Albasánz 45,Madrid'",28037,ES,Madrid,Madrid,Calle Albasánz 45,Madrid,San Blas-Canillejas,https://wikidata.org/entity/Q2001937
FreePlace436,-3.6722516,40.4213616,"'28009,ES,Madrid,Madrid, Tunel de o'donnell ,Madrid'",28009,ES,Madrid,Madrid,Tunel de odonnell,Madrid,Retiro,https://wikidata.org/entity/Q2002296
FreePlace437,-3.727435,40.4267316,"'28008,ES,Madrid,Madrid,Avenida de Valladolid 17,Madrid'",28008,ES,Madrid,Madrid,Avenida de Valladolid 17,Madrid,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682
FreePlace438,-3.6700283,40.5112766,"'28050,ES,Madrid,Madrid,Paseo de Tierra melide 38A,Madrid'",28050,ES,Madrid,Madrid,Paseo de Tierra melide 38A,Madrid,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196
FreePlace439,-3.66039,40.4620933,"'28033,ES,Madrid,Madrid,Calle Emilio rubín 11,Madrid'",28033,ES,Madrid,Madrid,Calle Emilio rubín 11,Madrid,Ciudad Lineal,https://wikidata.org/entity/Q1763694
FreePlace440,-3.7152983,40.3988449,"'28019,ES,Madrid,Madrid,Nudo de Puente de toledo ,Madrid'",28019,ES,Madrid,Madrid,Nudo de Puente de toledo,Madrid,Carabanchel,https://wikidata.org/entity/Q1001991
FreePlace441,-3.68635,40.4009549,"'28045,ES,Madrid,Madrid,Calle de Méndez álvaro 32B,Madrid'",28045,ES,Madrid,Madrid,Calle de Méndez álvaro 32B,Madrid,Arganzuela,https://wikidata.org/entity/Q2000929
FreePlace442,-3.6592116,40.4906066,"'28050,ES,Madrid,Madrid,Avenida de Francisco pi y margall 72,Madrid'",28050,ES,Madrid,Madrid,Avenida de Francisco pi y margall 72,Madrid,Hortaleza,https://wikidata.org/entity/Q1928529
FreePlace443,-3.7328,40.4324583,"'28008,ES,Madrid,Madrid,Avenida de Valladolid 77,Madrid'",28008,ES,Madrid,Madrid,Avenida de Valladolid 77,Madrid,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682
FreePlace444,-3.707705,40.4295933,"'28015,ES,Madrid,Madrid,Calle del Acuerdo 38,Madrid'",28015,ES,Madrid,Madrid,Calle del Acuerdo 38,Madrid,Centro,https://wikidata.org/entity/Q1763376
FreePlace445,-3.7222783,40.4222466,"'28008,ES,Madrid,Madrid,Paseo de la Florida 25,Madrid'",28008,ES,Madrid,Madrid,Paseo de la Florida 25,Madrid,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682
FreePlace446,-3.708125,40.3943616,"'28019,ES,Madrid,Madrid,Calle San delfín 9,Madrid'",28019,ES,Madrid,Madrid,Calle San delfín 9,Madrid,Carabanchel,https://wikidata.org/entity/Q1001991
FreePlace447,-3.7131733,40.393805,"'28019,ES,Madrid,Madrid,Calle de Baleares 33,Madrid'",28019,ES,Madrid,Madrid,Calle de Baleares 33,Madrid,Carabanchel,https://wikidata.org/entity/Q1001991
FreePlace448,-3.7313649,40.3950916,"'28019,ES,Madrid,Madrid,Calle de Ervigio 32,Madrid'",28019,ES,Madrid,Madrid,Calle de Ervigio 32,Madrid,Carabanchel,https://wikidata.org/entity/Q1001991
FreePlace449,-3.6952366,40.447915,"'28020,ES,Madrid,Madrid,Calle de Orense 6,Madrid'",28020,ES,Madrid,Madrid,Calle de Orense 6,Madrid,Tetuán,https://wikidata.org/entity/Q1773540
FreePlace450,-3.697565,40.4416433,"'28003,ES,Madrid,Madrid,Calle de Alonso cano 71,Madrid'",28003,ES,Madrid,Madrid,Calle de Alonso cano 71,Madrid,Chamberí,https://wikidata.org/entity/Q1763370
FreePlace451,-3.705395,40.4361633,"'28015,ES,Madrid,Madrid,Calle Donoso cortés 7,Madrid'",28015,ES,Madrid,Madrid,Calle Donoso cortés 7,Madrid,Chamberí,https://wikidata.org/entity/Q1763370
FreePlace452,-3.7334116,40.4285733,"'28008,ES,Madrid,Madrid,Paseo del Comandante fortea 56,Madrid'",28008,ES,Madrid,Madrid,Paseo del Comandante fortea 56,Madrid,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682
FreePlace453,-3.6690633,40.3981583,"'28038,ES,Madrid,Madrid,Avenida de la Albufera 1,Madrid'",28038,ES,Madrid,Madrid,Avenida de la Albufera 1,Madrid,Puente de Vallecas,https://wikidata.org/entity/Q2003054
FreePlace454,-3.6625483,40.48878,"'28050,ES,Madrid,Madrid,Calle de Oña 103,Madrid'",28050,ES,Madrid,Madrid,Calle de Oña 103,Madrid,Hortaleza,https://wikidata.org/entity/Q1928529
FreePlace455,-3.7060316,40.42841,"'28015,ES,Madrid,Madrid,Calle de San bernardo 82,Madrid'",28015,ES,Madrid,Madrid,Calle de San bernardo 82,Madrid,Centro,https://wikidata.org/entity/Q1763376
FreePlace456,-3.7175583,40.4642349,"'28039,ES,Madrid,Madrid,Calle de Artajona 14,Madrid'",28039,ES,Madrid,Madrid,Calle de Artajona 14,Madrid,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682
FreePlace457,-3.6960049,40.3833966,"'28026,ES,Madrid,Madrid,Calle de Antonio lópez 238,Madrid'",28026,ES,Madrid,Madrid,Calle de Antonio lópez 238,Madrid,Usera,https://wikidata.org/entity/Q953368
FreePlace458,-3.7060233,40.4284166,"'28015,ES,Madrid,Madrid,Calle de San bernardo 82,Madrid'",28015,ES,Madrid,Madrid,Calle de San bernardo 82,Madrid,Centro,https://wikidata.org/entity/Q1763376
FreePlace459,-3.6565383,40.4142433,"'28030,ES,Madrid,Madrid,Calle del Alcalde garrido juaristi 6,Madrid'",28030,ES,Madrid,Madrid,Calle del Alcalde garrido juaristi 6,Madrid,Moratalaz,https://wikidata.org/entity/Q2076109
FreePlace460,-3.6934016,40.4187066,"'28014,ES,Madrid,Madrid,Paseo del Prado 1,Madrid'",28014,ES,Madrid,Madrid,Paseo del Prado 1,Madrid,Retiro,https://wikidata.org/entity/Q2002296
FreePlace461,-3.67492,40.444115,"'28002,ES,Madrid,Madrid,Plaza de la Prosperidad 2,Madrid'",28002,ES,Madrid,Madrid,Plaza de la Prosperidad 2,Madrid,Chamartín,https://wikidata.org/entity/Q1766348
FreePlace462,-3.6580533,40.4476133,"'28043,ES,Madrid,Madrid,Calle de Treviana 1A,Madrid'",28043,ES,Madrid,Madrid,Calle de Treviana 1A,Madrid,Ciudad Lineal,https://wikidata.org/entity/Q1763694
FreePlace463,-3.6391083,40.4465083,"'28027,ES,Madrid,Madrid,Calle de Corumba 30,Madrid'",28027,ES,Madrid,Madrid,Calle de Corumba 30,Madrid,San Blas-Canillejas,https://wikidata.org/entity/Q2001937
FreePlace464,-3.7163483,40.3978066,"'28019,ES,Madrid,Madrid,Glorieta Marqués de vadillo 8,Madrid'",28019,ES,Madrid,Madrid,Glorieta Marqués de vadillo 8,Madrid,Carabanchel,https://wikidata.org/entity/Q1001991
FreePlace465,-3.7171966,40.4075333,"'28005,ES,Madrid,Madrid,Paseo Imperial 31,Madrid'",28005,ES,Madrid,Madrid,Paseo Imperial 31,Madrid,Arganzuela,https://wikidata.org/entity/Q2000929
FreePlace466,-3.67894,40.4030783,"'28007,ES,Madrid,Madrid,Calle de León gil de palacio 1,Madrid'",28007,ES,Madrid,Madrid,Calle de León gil de palacio 1,Madrid,Retiro,https://wikidata.org/entity/Q2002296
FreePlace467,-3.6525166,40.4200883,"'28017,ES,Madrid,Madrid,Calle de Santa irene 3,Madrid'",28017,ES,Madrid,Madrid,Calle de Santa irene 3,Madrid,Ciudad Lineal,https://wikidata.org/entity/Q1763694
FreePlace468,-3.7081466,40.4411533,"'28003,ES,Madrid,Madrid,Avenida de Filipinas 34,Madrid'",28003,ES,Madrid,Madrid,Avenida de Filipinas 34,Madrid,Chamberí,https://wikidata.org/entity/Q1763370
FreePlace469,-3.7203683,40.3898333,"'28019,ES,Madrid,Madrid,Calle de Alejandro sánchez 63,Madrid'",28019,ES,Madrid,Madrid,Calle de Alejandro sánchez 63,Madrid,Carabanchel,https://wikidata.org/entity/Q1001991
FreePlace470,-3.66753,40.40622,"'28007,ES,Madrid,Madrid,Avenida del Mediterráneo 54,Madrid'",28007,ES,Madrid,Madrid,Avenida del Mediterráneo 54,Madrid,Retiro,https://wikidata.org/entity/Q2002296
FreePlace471,-3.6203466,40.4178366,"'28032,ES,Madrid,Madrid,Calle de Aquitania 7,Madrid'",28032,ES,Madrid,Madrid,Calle de Aquitania 7,Madrid,San Blas-Canillejas,https://wikidata.org/entity/Q2001937
FreePlace472,-3.7205083,40.4047166,"'28005,ES,Madrid,Madrid,Paseo de los Melancólicos 43,Madrid'",28005,ES,Madrid,Madrid,Paseo de los Melancólicos 43,Madrid,Arganzuela,https://wikidata.org/entity/Q2000929
FreePlace473,-3.6662483,40.39413,"'28053,ES,Madrid,Madrid,Calle de Martínez de la riva 16,Madrid'",28053,ES,Madrid,Madrid,Calle de Martínez de la riva 16,Madrid,Puente de Vallecas,https://wikidata.org/entity/Q2003054
FreePlace474,-3.69028,40.40739,"'28007,ES,Madrid,Madrid,Plaza del Embarcadero de atocha ,Madrid'",28007,ES,Madrid,Madrid,Plaza del Embarcadero de atocha,Madrid,Arganzuela,https://wikidata.org/entity/Q2000929
FreePlace475,-3.731685,40.4280933,"'28008,ES,Madrid,Madrid,Calle de la Ribera del manzanares 115,Madrid'",28008,ES,Madrid,Madrid,Calle de la Ribera del manzanares 115,Madrid,Moncloa-Aravaca,https://wikidata.org/entity/Q2017682
FreePlace476,-3.6876983,40.4240466,"'28001,ES,Madrid,Madrid,Calle de Jorge juan 3,Madrid'",28001,ES,Madrid,Madrid,Calle de Jorge juan 3,Madrid,Salamanca,https://wikidata.org/entity/Q1773521
FreePlace477,-3.659625,40.4905533,"'28050,ES,Madrid,Madrid,Avenida de Francisco pi y margall 77,Madrid'",28050,ES,Madrid,Madrid,Avenida de Francisco pi y margall 77,Madrid,Hortaleza,https://wikidata.org/entity/Q1928529
FreePlace478,-3.6842616,40.4720883,"'28046,ES,Madrid,Madrid,Calle de Mauricio ravel 10,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio ravel 10,Madrid,Chamartín,https://wikidata.org/entity/Q1766348
FreePlace479,-3.72006,40.3907333,"'28019,ES,Madrid,Madrid,Calle de Belmonte de tajo 60,Madrid'",28019,ES,Madrid,Madrid,Calle de Belmonte de tajo 60,Madrid,Carabanchel,https://wikidata.org/entity/Q1001991
FreePlace480,-3.7009216,40.411595,"'28012,ES,Madrid,Madrid,Calle del Olmo 10,Madrid'",28012,ES,Madrid,Madrid,Calle del Olmo 10,Madrid,Centro,https://wikidata.org/entity/Q1763376
FreePlace481,-3.739135,40.4098383,"'28011,ES,Madrid,Madrid,Paseo de Extremadura 158,Madrid'",28011,ES,Madrid,Madrid,Paseo de Extremadura 158,Madrid,Latina,https://wikidata.org/entity/Q794954
FreePlace482,-3.7073716,40.4262533,"'28015,ES,Madrid,Madrid,Calle del Norte 13,Madrid'",28015,ES,Madrid,Madrid,Calle del Norte 13,Madrid,Centro,https://wikidata.org/entity/Q1763376
FreePlace483,-3.71322,40.4139083,"'28013,ES,Madrid,Madrid,Calle de Segovia 21,Madrid'",28013,ES,Madrid,Madrid,Calle de Segovia 21,Madrid,Centro,https://wikidata.org/entity/Q1763376
FreePlace484,-3.6979683,40.4709933,"'28029,ES,Madrid,Madrid,Avenida de Asturias 55,Madrid'",28029,ES,Madrid,Madrid,Avenida de Asturias 55,Madrid,Tetuán,https://wikidata.org/entity/Q1773540
FreePlace485,-3.6934816,40.4155433,"'28014,ES,Madrid,Madrid,Plaza de Cánovas del castillo 2,Madrid'",28014,ES,Madrid,Madrid,Plaza de Cánovas del castillo 2,Madrid,Retiro,https://wikidata.org/entity/Q2002296
FreePlace486,-3.70166,40.4118533,"'28012,ES,Madrid,Madrid,Calle del Olivar 3,Madrid'",28012,ES,Madrid,Madrid,Calle del Olivar 3,Madrid,Centro,https://wikidata.org/entity/Q1763376
FreePlace487,-3.6819716,40.4220516,"'28001,ES,Madrid,Madrid,Calle de Villanueva 43,Madrid'",28001,ES,Madrid,Madrid,Calle de Villanueva 43,Madrid,Salamanca,https://wikidata.org/entity/Q1773521
FreePlace488,-3.683355,40.4733933,"'28036,ES,Madrid,Madrid,Calle Malva ,Madrid'",28036,ES,Madrid,Madrid,Calle Malva,Madrid,Chamartín,https://wikidata.org/entity/Q1766348
FreePlace489,-3.7043766,40.4098633,"'28012,ES,Madrid,Madrid,Calle del Oso 1,Madrid'",28012,ES,Madrid,Madrid,Calle del Oso 1,Madrid,Centro,https://wikidata.org/entity/Q1763376
FreePlace490,-3.6380016,40.4087783,"'28030,ES,Madrid,Madrid,Calle de Molina de segura 2,Madrid'",28030,ES,Madrid,Madrid,Calle de Molina de segura 2,Madrid,Moratalaz,https://wikidata.org/entity/Q2076109
FreePlace491,-3.6951416,40.418965,"'28014,ES,Madrid,Madrid,Calle de Alcalá 49,Madrid'",28014,ES,Madrid,Madrid,Calle de Alcalá 49,Madrid,Centro,https://wikidata.org/entity/Q1763376
FreePlace492,-3.6497,40.4641966,"'28043,ES,Madrid,Madrid,Calle de Agustín calvo 20,Madrid'",28043,ES,Madrid,Madrid,Calle de Agustín calvo 20,Madrid,Hortaleza,https://wikidata.org/entity/Q1928529
FreePlace493,-3.6864733,40.4304783,"'28006,ES,Madrid,Madrid,Calle de José ortega y gasset 9,Madrid'",28006,ES,Madrid,Madrid,Calle de José ortega y gasset 9,Madrid,Salamanca,https://wikidata.org/entity/Q1773521
FreePlace494,-3.6820416,40.4768933,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid,Chamartín,https://wikidata.org/entity/Q1766348
FreePlace495,-3.6820983,40.4769333,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid,Chamartín,https://wikidata.org/entity/Q1766348
FreePlace496,-3.6823766,40.4765633,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid,Chamartín,https://wikidata.org/entity/Q1766348
FreePlace497,-3.7020816,40.4249566,"'28004,ES,Madrid,Madrid,Calle del Espíritu santo 1,Madrid'",28004,ES,Madrid,Madrid,Calle del Espíritu santo 1,Madrid,Centro,https://wikidata.org/entity/Q1763376
FreePlace498,-3.682305,40.4765683,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid,Chamartín,https://wikidata.org/entity/Q1766348
FreePlace499,-3.6824116,40.4760866,"'28046,ES,Madrid,Madrid,Calle de Alaterno 4,Madrid'",28046,ES,Madrid,Madrid,Calle de Alaterno 4,Madrid,Chamartín,https://wikidata.org/entity/Q1766348
FreePlace500,-3.720095,40.3899666,"'28019,ES,Madrid,Madrid,Calle de Belmonte de tajo 76,Madrid'",28019,ES,Madrid,Madrid,Calle de Belmonte de tajo 76,Madrid,Carabanchel,https://wikidata.org/entity/Q1001991
FreePlace501,-3.6839416,40.4718666,"'28036,ES,Madrid,Madrid,Calle de Agustín de foxá 40,Madrid'",28036,ES,Madrid,Madrid,Calle de Agustín de foxá 40,Madrid,Chamartín,https://wikidata.org/entity/Q1766348
FreePlace502,-3.71819,40.4104516,"'28005,ES,Madrid,Madrid,Paseo Imperial 2,Madrid'",28005,ES,Madrid,Madrid,Paseo Imperial 2,Madrid,Arganzuela,https://wikidata.org/entity/Q2000929
FreePlace503,-3.7206833,40.4050633,"'28005,ES,Madrid,Madrid,Paseo de los Melancólicos 18,Madrid'",28005,ES,Madrid,Madrid,Paseo de los Melancólicos 18,Madrid,Arganzuela,https://wikidata.org/entity/Q2000929
FreePlace504,-3.6884899,40.5127966,"'28049,ES,Madrid,Madrid,Calle de Conventín de valdediós 4,Madrid'",28049,ES,Madrid,Madrid,Calle de Conventín de valdediós 4,Madrid,Fuencarral-El Pardo,https://wikidata.org/entity/Q656196
FreePlace505,-3.6310266,40.46353,"'28043,ES,Madrid,Madrid,Calle Ramón power 30,Madrid'",28043,ES,Madrid,Madrid,Calle Ramón power 30,Madrid,Hortaleza,https://wikidata.org/entity/Q1928529
FreePlace506,-3.65262,40.47064,"'28033,ES,Madrid,Madrid,Calle de Pinar del rey 2,Madrid'",28033,ES,Madrid,Madrid,Calle de Pinar del rey 2,Madrid,Hortaleza,https://wikidata.org/entity/Q1928529
FreePlace507,-3.61941,40.41744,"'28032,ES,Madrid,Madrid,Calle Rávena 3,Madrid'",28032,ES,Madrid,Madrid,Calle Rávena 3,Madrid,San Blas-Canillejas,https://wikidata.org/entity/Q2001937
FreePlace508,-3.6824783,40.4767016,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid,Chamartín,https://wikidata.org/entity/Q1766348
FreePlace509,-3.6779233,40.4571483,"'28016,ES,Madrid,Madrid,Calle de Bolivia 9,Madrid'",28016,ES,Madrid,Madrid,Calle de Bolivia 9,Madrid,Chamartín,https://wikidata.org/entity/Q1766348
FreePlace510,-3.68233,40.47701,"'28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid'",28046,ES,Madrid,Madrid,Calle de Mauricio legendre 38D,Madrid,Chamartín,https://wikidata.org/entity/Q1766348
FreePlace511,-3.681955,40.42219,"'28001,ES,Madrid,Madrid,Calle de Villanueva 43,Madrid'",28001,ES,Madrid,Madrid,Calle de Villanueva 43,Madrid,Salamanca,https://wikidata.org/entity/Q1773521
FreePlace512,-3.6637366,40.4876883,"'28050,ES,Madrid,Madrid,Avenida de Manoteras 46B,Madrid'",28050,ES,Madrid,Madrid,Avenida de Manoteras 46B,Madrid,Hortaleza,https://wikidata.org/entity/Q1928529
