Provincia,Municipio,Localidad,Código postal,Dirección,Margen,Longitud,Latitud,Toma de datos,Precio gasolina 95 E5,Precio gasolina 98 E5,Precio gasóleo A,Precio gasóleo Premium,Rótulo,ID,Tipo venta,Rem.,Horario,Tipo servicio
ALBACETE,HELLÍN,HELLIN,02400,CARRETERA JAEN KM. 47,D,"-1,714556","38,502889",03/10/2024 00:00,"1,479","1,609","1,429",,REPSOL,ID-REPSOL-95,P,OM,L-D: 08:00-21:00,L-D: 08:00-21:00 (A)
ALBACETE,HELLÍN,HELLIN,02400,CARRETERA N 301-A KM. S/N,D,"-1,677694","38,502528",30/09/2024 09:20,"1,389",,"1,309",,MULTSER-OIL,ID-MULTSER-OIL-96,P,dm,L-D: 24H,L-D: 24H (A)
ALBACETE,HELLÍN,HELLIN,02400,CARRETERA MURCIA KM. 33,I,"-1,687833","38,506806",03/10/2024 00:00,"1,479","1,609","1,429",,PETRONOR,ID-PETRONOR-97,P,OM,L-D: 06:00-23:00,L: 06:00-23:00 (A)
ALBACETE,HELLÍN,HELLIN,02400,CARRETERA N-301 KM. 316,I,"-1,703056","38,524444",03/10/2024 00:00,"1,499","1,609","1,449",,REPSOL,ID-REPSOL-98,P,OM,L-D: 06:00-23:00,L-D: 06:00-23:00 (A)
ALBACETE,HELLÍN,ISSO,02420,CARRETERA DE HELLIN KM. 104,D,"-1,741111","38,491861",03/10/2024 00:00,"1,469","1,599","1,429",,REPSOL,ID-REPSOL-99,P,OM,L-D: 06:00-23:00,L-D: 06:00-23:00 (A)
ALBACETE,HIGUERUELA,HIGUERUELA,02694,"BALTASAR GONZALEZ SAEZ, 34 - 36",D,"-1,444083","38,960944",30/09/2024 10:53,"1,488",,"1,313",,NO,ID-NO-100,R,dm,L-D: 24H,L-D: 24H (D)
ALBACETE,HOYA-GONZALO,HOYA-GONZALO,02696,"AUTOVIA A-31 KM. 103,150",D,"-1,583389","38,921833",03/10/2024 07:51,"1,519","1,669","1,449","1,519",REPSOL,ID-REPSOL-101,P,dm,L-D: 07:00-23:00,L-D: 07:00-23:00 (A)
ALBACETE,LETUR,LETUR,02434,"CARRETERA A 45 KM. 39,8",D,"-2,111056","38,356556",30/09/2024 18:32,"1,547",,"1,447",,E.S. LETUR,ID-E.S. LETUR-102,P,dm,L-D: 07:30-21:30,Sin datos
ALBACETE,LEZUZA,LEZUZA,02160,"PASEO LIBERTAD, 62",D,"-2,354861","38,948472",30/09/2024 10:02,"1,549",,"1,449",,E.S. VIRGEN DE LA CRUZ,ID-E.S. VIRGEN DE LA CRUZ-103,P,dm,L-D: 7:00-20:30,L-D: 7:00-20:30 (A)
ALBACETE,MADRIGUERAS,MADRIGUERAS,02230,CARRETERA C-3222 KM. 9,D,"-1,800611","39,226611",30/09/2024 10:20,"1,449",,"1,389",,Q8,ID-Q8-104,P,dm,L-S: 07:00-15:00,L-S: 07:00-15:00 (A)
ALBACETE,MADRIGUERAS,MADRIGUERAS,02230,AVENIDA DE LEVANTE 27,D,"-1,794139","39,232528",30/09/2024 10:15,,,"1,260",,SAT VIDEMA,ID-SAT VIDEMA-105,R,dm,L-D: 24H,L-D: 24H (A)
ALBACETE,MADRIGUERAS,MADRIGUERAS,02230,"AVENIDA LEVANTE, 15",I,"-1,799472","39,233056",03/10/2024 00:00,"1,469",,"1,449","1,499",REPSOL,ID-REPSOL-106,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00 (A)
ALBACETE,MAHORA,MAHORA,02240,"CAMINO HORTIGOSA, S/N",N,"-1,729333","39,209972",30/09/2024 14:12,,,"1,290",,SECADEMA,ID-SECADEMA-107,R,dm,L-D: 24H,L-D: 24H (A)
ALBACETE,MINAYA,MINAYA,02620,CARRETERA MADRID-CARTAGENA KM. S/N,D,"-2,325056","39,273583",23/09/2024 13:15,,,"1,290",,COOPERATIVA VITIVINICOLA SANTIAGO EL MAYOR,ID-COOPERATIVA VITIVINICOLA SANTIAGO EL MAYOR-108,R,dm,L-D: 24H,L-D: 24H (A)
ALBACETE,MINAYA,MINAYA,02620,"CARRERA N-301, 195,2",D,"-2,330333","39,276056",30/09/2024 11:18,"1,539","1,669","1,429","1,499",REPSOL,ID-REPSOL-109,P,dm,L-D: 06:00-22:00,Sin datos
ALBACETE,MONTEALEGRE DEL CASTILLO,MONTEALEGRE DEL CASTILLO,02650,"CALLE CAPATAZ SANTIAGO, 23",I,"-1,330250","38,785917",30/09/2024 11:30,"1,529",,"1,469",,LOS CORRALES,ID-LOS CORRALES-110,P,dm,L-D: 07:00-21:00,L-D: 07:00-21:00 (A)
ALBACETE,MONTEALEGRE DEL CASTILLO,MONTEALEGRE DEL CASTILLO,02650,"CALLE CAPATAZ SANTIAGO, 91",D,"-1,328750","38,789694",30/09/2024 09:46,,,"1,209",,BODEGAS SANTIAGO APOSTOL,ID-BODEGAS SANTIAGO APOSTOL-111,R,dm,L-D: 06:30-23:00,L-D: 06:30-23:00 (A)
ALBACETE,MUNERA,MUNERA,02612,"CALLE COOPERATIVAS, 4",N,"-2,480694","39,046139",30/09/2024 10:04,"1,519",,"1,399",,OLEOVINICOLA CAMPOS DE MUNERA S. COOP. DE C-LM,ID-OLEOVINICOLA CAMPOS DE MUNERA S. COOP. DE C-LM-112,R,dm,L-D: 24H,L-D: 24H (D)
ALBACETE,MUNERA,MUNERA,02612,"CALLE POZO (EL), 106",D,"-2,485028","39,043806",30/09/2024 06:30,"1,449",,"1,299","1,349",INPEALSA,ID-INPEALSA-113,P,dm,L-D: 06:30-22:30,L-D: 06:30-22:30 (P)
ALBACETE,NAVAS DE JORQUERA,NAVAS DE JORQUERA,02246,CTRA DE LEDAÑA S/N km S/N,N,"-1,719778","39,281778",02/10/2024 13:32,,,"1,238",,COOP SAN GREGORIO,ID-COOP SAN GREGORIO-114,R,dm,L-D: 24H,L-D: 24H (A)
ALBACETE,NERPIO,NERPIO,02530,"CR AB-702, 45,6",D,"-2,293444","38,151167",03/10/2024 00:00,"1,469","1,579","1,429",,CAMPSA,ID-CAMPSA-115,P,OM,L-D: 07:00-21:00,L-D: 07:00-21:00 (A)
ALBACETE,ONTUR,ONTUR,02652,CAMINO DE HELLIN S/N,D,"-1,508333","38,609556",30/09/2024 11:48,,,"1,349",,ONTALBA S. COOP DE C-LM,ID-ONTALBA S. COOP DE C-LM-116,P,dm,L-D: 24H,L-D: 24H (A)
ALBACETE,ONTUR,ONTUR,02652,"CRTA.CM km KM297,5",I,"-1,497667","38,622944",03/10/2024 00:00,"1,469",,"1,429",,REPSOL,ID-REPSOL-117,P,OM,L-D: 07:00-21:00,L-D: 07:00-21:00 (A)
ALBACETE,OSSA DE MONTIEL,OSSA DE MONTIEL,02611,CARRETERA N 430 KM. 429,I,"-2,751500","38,967167",03/10/2024 00:00,"1,469",,"1,429","1,479",REPSOL,ID-REPSOL-118,P,OM,L-D: 07:30-20:30,Sin datos
ALBACETE,PEÑAS DE SAN PEDRO,PEÑAS DE SAN PEDRO,02120,"AVENIDA GUARDIA CIVIL, S/N",D,"-1,990278","38,724028",23/09/2024 10:12,"1,509",,"1,329",,VALERO 24H ENERGIA,ID-VALERO 24H ENERGIA-119,P,dm,L-D: 24H,L-D: 24H (A)
ALBACETE,PÉTROLA,PETROLA,02692,CARRETERA FUENTEALAMO KM. 36,I,"-1,553694","38,828806",30/09/2024 09:44,"1,519",,"1,429",,GASOLEOS TURBULA,ID-GASOLEOS TURBULA-120,P,dm,L-D: 24H,Sin datos
ALBACETE,POZO CAÑADA,POZO CAÑADA,02099,"CALLE ANTONIO MACHADO, 2",D,"-1,736389","38,805278",30/09/2024 10:22,,,"1,539",,E.S. LEDAÑA,ID-E.S. LEDAÑA-121,P,dm,L-V: 07:00-14:00; S: 09:00-14:00,Sin datos
ALBACETE,POZO CAÑADA,POZO CAÑADA,02099,"CALLE HERNAN CORTES, S/N",N,"-1,735917","38,813389",30/09/2024 10:47,,,"1,180",,POZOTRANS,ID-POZOTRANS-122,R,dm,L-D: 08:00-20:00,L-D: 08:00-20:00 (D)
ALBACETE,POZOHONDO,POZOHONDO,02141,"CR CM-313 61,7",I,"-1,910750","38,717556",30/09/2024 16:36,"1,609",,"1,529",,REPSOL,ID-REPSOL-123,P,dm,L-D: 07:00-21:00,L-D: 07:00-21:00 (P)
ALBACETE,POZOHONDO,NAVA DE ABAJO,02142,"CALLE DISEMINADOS, 1",D,"-1,844139","38,641750",30/09/2024 18:27,"1,419",,"1,339",,CAMPAREZ GASOLINERA,ID-CAMPAREZ GASOLINERA-124,P,dm,L-V: 08:00-14:00 y 16:00-18:00,"L-V: 08:00-14:00 (A), 16:00-18:00 (A)"
ALBACETE,POZO-LORENTE,POZO-LORENTE,02154,"POLIGONO PARAJE RECIAL, 2",I,"-1,512611","39,081278",01/10/2024 11:37,,,"1,309",,SAT SANTA CRUZ DE POZO LORENTE,ID-SAT SANTA CRUZ DE POZO LORENTE-125,P,dm,L-D: 24H,L-D: 24H (A)
ALBACETE,POZUELO,POZUELO,02327,CARRETERA M 313 KM. 50,I,"-2,098778","38,804722",30/09/2024 01:41,"1,579","1,719","1,479",,INLOCOR S.L.,ID-INLOCOR S.L.-126,P,dm,L-D: 07:00-22:00,L-D: 07:00-22:00 (A)
ALBACETE,RIÓPAR,RIOPAR,02450,"CARRETERA CM-412 KM. 199,5",I,"-2,411444","38,493528",30/09/2024 10:14,"1,529",,"1,479","1,549",CEPSA,ID-CEPSA-127,P,dm,L-D: 08:00-20:00,L-D: 08:00-22:00 (A)
ALBACETE,ROBLEDO,ROBLEDO,02340,CARRETERA NACIONAL 320 KM. 289,D,"-2,450028","38,771194",30/09/2024 19:53,"1,399",,"1,299",,CANOIL,ID-CANOIL-128,P,dm,L-V: 07:00-21:00; S: 07:00-14:30; D: 07:00-21:00,Sin datos
ALBACETE,RODA (LA),RODA (LA),02630,"ALFREDO ATIENZA, 149-151",D,"-2,147750","39,201139",30/09/2024 17:55,,,"1,189",,LA REMEDIADORA,ID-LA REMEDIADORA-129,R,dm,L-D: 24H,L-D: 24H (D)
ALBACETE,RODA (LA),RODA (LA),02630,"CR NACIONAL 301 km 210,300",N,"-2,176194","39,213667",01/10/2024 10:52,,,"1,160",,RODATRANS,ID-RODATRANS-130,R,dm,L-D: 24H,L-D: 24H (A)
ALBACETE,RODA (LA),RODA (LA),02630,AUTOVIA A-31 KM. 40,D,"-2,144639","39,200944",03/10/2024 00:00,"1,519","1,669","1,459","1,509",REPSOL,ID-REPSOL-131,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00 (A)
ALBACETE,RODA (LA),RODA (LA),02630,"CARRETERA CM-3114 KM. 0,1",I,"-2,156667","39,213722",03/10/2024 00:00,"1,509","1,619","1,469","1,519",REPSOL,ID-REPSOL-132,P,OM,L-V: 06:00-10:00; S: 06:00-14:00,L-V: 06:00-10:00 (A); S: 06:00-14:00 (A)
ALBACETE,RODA (LA),RODA (LA),02630,"CALLE ALFREDO ATIENZA, 156",D,"-2,149000","39,201667",03/10/2024 00:00,"1,519","1,629","1,479","1,529",REPSOL,ID-REPSOL-133,P,OM,L-D: 06:00-22:55,Sin datos
ALBACETE,RODA (LA),RODA (LA),02630,CARRETERA MADRID CARTAGENA KM. 209,N,"-2,171028","39,212361",03/10/2024 05:30,"1,529",,"1,459","1,549",BP CASA JUANITO RESTAURANTE,ID-BP CASA JUANITO RESTAURANTE-134,P,dm,L-D: 06:00-22:00,L-D: 06:00-22:00 (A)
ALBACETE,RODA (LA),RODA (LA),02630,"AUTOVIA A-31 KM. 34,50",I,"-2,186083","39,225000",30/09/2024 10:51,"1,549","1,679","1,489","1,579",GALP,ID-GALP-135,P,dm,L-D: 07:00-23:00,Sin datos
ALBACETE,RODA (LA),RODA (LA),02630,CARRETERA A-31 KM. 50,D,"-2,051250","39,143972",30/09/2024 10:51,"1,549","1,679","1,489","1,579",GALP,ID-GALP-136,P,dm,L-D: 07:00-23:00,Sin datos
ALBACETE,RODA (LA),RODA (LA),02630,MARTIRES 209,D,"-2,171778","39,212861",01/10/2024 00:00,"1,504","1,636","1,445","1,519",CEPSA,ID-CEPSA-137,P,OM,L-V: 07:00-21:00; S: 09:00-13:00,L-V: 07:00-21:00 (A); S: 09:00-13:00 (A)
ALBACETE,RODA (LA),RODA (LA),02630,"CARRETERA AB101 KM. 0,2",N,"-2,158028","39,218389",02/10/2024 08:57,"1,429",,"1,229",,GASPLAY,ID-GASPLAY-138,P,dm,L-D: 24H,L-D: 24H (A)
ALBACETE,SOCOVOS,SOCOVOS,02435,"AVENIDA DE LA PAZ, 3",D,"-1,981861","38,331361",30/09/2024 10:35,"1,589","1,699","1,439",,"NAVARRO Y VALERO, S.L","ID-NAVARRO Y VALERO, S.L-139",P,dm,L-S: 06:00-22:00; D: 06:30-22:00,L-S: 06:00-22:00 (A); D: 06:30-22:00 (A)
ALBACETE,TARAZONA DE LA MANCHA,TARAZONA DE LA MANCHA,02100,"CARRETERA VILLAGARCIA KM. 0,1",I,"-1,908778","39,270556",30/09/2024 17:52,"1,290",,"1,217",,COOP. LA UNION AB,ID-COOP. LA UNION AB-140,R,dm,L-D: 24H,L-D: 24H (A)
ALBACETE,TARAZONA DE LA MANCHA,TARAZONA DE LA MANCHA,02100,"CL AVENIDA DE LA RODA, 1",I,"-1,911389","39,259750",03/10/2024 00:00,"1,469",,"1,429","1,489",REPSOL,ID-REPSOL-141,P,OM,L-D: 07:00-23:00,L-D: 07:00-23:00 (A)
ALBACETE,TARAZONA DE LA MANCHA,TARAZONA DE LA MANCHA,02100,"AVENIDA ALBACETE, 35",D,"-1,912194","39,256194",30/09/2024 14:34,"1,349",,"1,249",,LA GAVIOTA GASOLINERAS,ID-LA GAVIOTA GASOLINERAS-142,P,dm,L-D: 24H,L-D: 24H (A)
ALBACETE,TOBARRA,TOBARRA,02500,"AVENIDA GUARDIA CIVIL, 162",D,"-1,680833","38,601722",30/09/2024 18:16,"1,379",,"1,299",,NTRA. SRA. DE LA ENCARNACION,ID-NTRA. SRA. DE LA ENCARNACION-143,P,dm,L-D: 06:00-23:00,L-D: 06:00-23:00 (A)
ALBACETE,TOBARRA,TOBARRA,02500,"AVENIDA GUARDIA CIVIL, 233",D,"-1,680917","38,602278",30/09/2024 21:44,"1,529","1,659","1,459","1,539",REPSOL,ID-REPSOL-144,P,dm,L-D: 24H,L-D: 24H (A)
ALBACETE,TOBARRA,TOBARRA,02500,"AVENIDA GUARDIA CIVIL, 114",D,"-1,685417","38,594639",30/09/2024 15:35,"1,459",,"1,379","1,429",E.S. TOBARRA,ID-E.S. TOBARRA-145,P,dm,L-D: 07:00-22:00,L-D: 07:00-22:00 (A)
ALBACETE,VALDEGANGA,VALDEGANGA,02150,"CALLE SANTA CRUZ, 16",D,"-1,680944","39,137222",30/09/2024 12:20,"1,399",,"1,309",,NO HAY,ID-NO HAY-146,P,dm,L-D: 24H,L-D: 24H (A)
ALBACETE,VILLALGORDO DEL JÚCAR,VILLALGORDO DEL JUCAR,02636,"CARRETERA CM-3114 KM. 12,7",I,"-2,067639","39,302389",30/09/2024 10:47,"1,429",,"1,269",,E.S EL GORRION,ID-E.S EL GORRION-147,P,dm,L-D: 07:30-21:30,Sin datos
ALBACETE,VILLAMALEA,VILLAMALEA,02270,"CALLE VALENCIA, 41",I,"-1,593250","39,367333",01/10/2024 17:27,,,"1,249",,BODEGAS SAAC,ID-BODEGAS SAAC-148,P,dm,L-D: 24H,L-D: 24H (A)
ALBACETE,VILLAMALEA,VILLAMALEA,02270,"CARRETERA CENIZATE KM. 1,5",D,"-1,613194","39,350250",19/09/2024 23:35,"1,388",,"1,249",,CHAMPINTER,ID-CHAMPINTER-149,P,dm,L-D: 00:00-23:59,Sin datos
ALBACETE,VILLAMALEA,VILLAMALEA,02270,"CARRETERA CM-3201 KM. 22,70",D,"-1,592778","39,366861",03/10/2024 00:00,"1,479","1,599","1,469","1,519",REPSOL,ID-REPSOL-150,P,OM,L-S: 07:00-21:00; D: 07:00-14:00,L-S: 07:00-21:00 (P); D: 07:00-14:00 (P)
ALBACETE,VILLAPALACIOS,VILLAPALACIOS,02350,"CR N-322, 258,8",D,"-2,626222","38,581722",30/09/2024 09:25,"1,559","1,769","1,469","1,539",REPSOL,ID-REPSOL-151,P,dm,L-D: 07:00-21:00,Sin datos
ALBACETE,VILLARROBLEDO,VILLARROBLEDO,02600,AUTOVIA A-43 KM. 129,D,"-2,586778","39,258778",30/09/2024 13:52,"1,519","1,609","1,449","1,529",REPSOL,ID-REPSOL-152,P,dm,L-D: 24H,L-D: 24H (A)
ALBACETE,VILLARROBLEDO,VILLARROBLEDO,02600,"CALLE DOS DE MAYO, 167",I,"-2,602028","39,278222",30/09/2024 12:09,"1,509",,"1,449","1,529",REPSOL,ID-REPSOL-153,P,dm,L-D: 06:00-00:00,L-D: 06:00-00:00 (A)
ALBACETE,VILLARROBLEDO,VILLARROBLEDO,02600,"CALLE NOBEL, 64",N,"-2,583361","39,283917",30/09/2024 12:45,"1,429",,"1,287","1,317",COMBUSTIBLES DISPROSIO S.L.,ID-COMBUSTIBLES DISPROSIO S.L.-154,P,dm,L-S: 08:00-20:00,Sin datos
ALBACETE,VILLARROBLEDO,VILLARROBLEDO,02600,"AVENIDA REYES CATOLICOS, 26",D,"-2,599417","39,261472",01/10/2024 00:00,"1,534",,"1,494","1,565",CEPSA,ID-CEPSA-155,P,OM,L-V: 07:00-21:00; S: 08:00-13:00,L-V: 07:00-21:00 (A); S: 08:00-13:00 (A)
ALBACETE,VILLARROBLEDO,VILLARROBLEDO,02600,"AVENIDA REYES CATÓLICOS (APARCAMIENTO DEL CARREFOUR), S/N",N,"-2,579639","39,285722",02/10/2024 11:00,"1,469","1,539","1,379","1,419",CARREFOUR,ID-CARREFOUR-156,P,dm,L-S: 08:00-22:00,L-S: 08:00-22:00 (A)
ALBACETE,VILLARROBLEDO,VILLARROBLEDO,02600,"AVENIDA REYES CATOLICOS, 133",D,"-2,591722","39,277056",03/10/2024 00:00,"1,499","1,641","1,429","1,519",BP VILLARROBLEDO,ID-BP VILLARROBLEDO-157,P,OM,L-D: 06:00-23:00,"L-D: 06:00-22:00 (P), 22:00-23:00 (A)"
ALBACETE,VILLARROBLEDO,VILLARROBLEDO,02600,AUTOVIA A-43 KM. 390,I,"-2,708528","39,205194",01/10/2024 19:00,"1,535",,"1,484","1,545",CEPSA,ID-CEPSA-158,P,OM,L-D: 06:00-23:59,L-D: 06:00-23:59 (A)
ALBACETE,VILLARROBLEDO,VILLARROBLEDO,02600,CARRETERA DE LAS MESAS KM. 005,N,"-2,617083","39,272250",02/10/2024 10:05,"1,499","1,589","1,439","1,529",ESTACIÓN DE SERVICIO LOS VIÑEDOS,ID-ESTACIÓN DE SERVICIO LOS VIÑEDOS-159,P,dm,L-D: 06:00-22:30,Sin datos
ALBACETE,VILLARROBLEDO,VILLARROBLEDO,02600,"AVENIDA REYES CATOLICOS, S/N",N,"-2,590028","39,276944",01/10/2024 15:00,"1,489","1,589","1,429","1,499",AVIA,ID-AVIA-160,P,dm,L-D: 06:00-22:00,L-D: 06:00-00:00 (A)
ALBACETE,VILLARROBLEDO,VILLARROBLEDO,02600,CARRETERA OSSA DE MONTIEL KM. 21,I,"-2,613778","39,257528",03/10/2024 00:00,"1,469","1,579","1,429","1,479",REPSOL,ID-REPSOL-161,P,OM,L-S: 06:00-22:00; D: 06:00-15:00,L-S: 06:00-22:00 (P); D: 06:00-15:00 (P)
ALBACETE,VILLARROBLEDO,VILLARROBLEDO,02600,"CARRETERA NACIONAL 310 KM. 137,7",I,"-2,567139","39,293722",03/10/2024 00:00,"1,469","1,579","1,429","1,489",REPSOL,ID-REPSOL-162,P,OM,L-S: 07:00-22:00,L-S: 07:00-22:00 (A)
ALBACETE,VILLARROBLEDO,VILLARROBLEDO,02600,"AVENIDA REYES CATÓLICOS, 108",N,"-2,594111","39,272056",02/10/2024 18:00,"1,504",,"1,444","1,534",GALP,ID-GALP-163,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00 (A)
ALBACETE,VILLARROBLEDO,VILLARROBLEDO,02600,"CARRETERA MUNERA KM. 0,500",I,"-2,601028","39,250806",27/09/2024 11:32,"1,317",,"1,224",,VINICOLA DE VILLARROBLEDO,ID-VINICOLA DE VILLARROBLEDO-164,R,dm,L-D: 24H,L-D: 24H (A)
ALBACETE,VILLARROBLEDO,VILLARROBLEDO,02600,"CALLE GENERAL MARTI, 2",D,"-2,596944","39,266417",02/10/2024 12:50,"1,349",,"1,269",,PLENOIL,ID-PLENOIL-165,P,dm,L-D: 24H,L-D: 24H (D)
ALBACETE,VILLARROBLEDO,VILLARROBLEDO,02600,"CALLE ARQUIMEDES, 62",N,"-2,583778","39,282167",25/09/2024 18:12,"1,359",,"1,289",,"COMBUSTIBLES FIEL, S.L.","ID-COMBUSTIBLES FIEL, S.L.-166",P,dm,L-S: 07:00-22:00,L-S: 07:00-22:00 (P)
ALBACETE,VILLARROBLEDO,VILLARROBLEDO,02600,"AVENIDA REYES CATOLICOS, 150",D,"-2,590194","39,278333",30/09/2024 10:15,,,"1,459",,PAÑALON,ID-PAÑALON-167,P,dm,L-D: 24H,L-D: 24H (P)
ALBACETE,YESTE,YESTE,02480,CARRETERA DE HELLIN KM. 42,I,"-2,314667","38,368667",01/10/2024 00:00,"1,519",,"1,459","1,525",CEPSA,ID-CEPSA-168,P,OM,L-D: 07:00-21:00,L-D: 07:00-21:00 (P)
ALICANTE,AGOST,AGOST,03698,AUTOPISTA AP 7 KM. 696,D,"-0,599972","38,406528",02/10/2024 18:00,"1,549","1,669","1,429","1,499",GALP,ID-GALP-169,P,OM,L-D: 24H,"L-D: 00:00-06:00 (D), 06:00-22:00 (A), 22:00-23:59 (D)"
ALICANTE,AGOST,AGOST,03698,AUTOPISTA AP 7 KM. 696,I,"-0,599444","38,408861",02/10/2024 18:00,"1,544","1,664","1,424","1,514",GALP,ID-GALP-170,P,OM,L-D: 24H,"L-D: 00:00-06:00 (D), 06:00-22:00 (A), 22:00-23:59 (D)"
ALICANTE,AGOST,AGOST,03698,CARRETERA SAN VICENTE - AGOST KM. 11,N,"-0,637250","38,434417",30/09/2024 22:23,"1,549",,"1,399","1,489",PETRONOR,ID-PETRONOR-171,P,dm,L-D: 06:00-22:00,L-D: 06:00-22:00 (P)
ALICANTE,AGOST,AGOST,03698,CARRETERA AGOST-NOVELDA KM 2 KM. 2,I,"-0,662250","38,429417",02/10/2024 07:44,"1,549","1,869","1,389","1,499",CEPSA,ID-CEPSA-172,P,dm,L-D: 06:00-22:00,L-D: 06:00-22:00 (A)
ALICANTE,ALBATERA,ALBATERA,03340,"CARRETERA N-340 KM. 702,1",D,"-0,848833","38,199389",01/10/2024 20:31,"1,469",,"1,349","1,419",FTH,ID-FTH-173,P,dm,L-D: 06:00-22:00,L-D: 06:00-22:00 (A)
ALICANTE,ALBATERA,ALBATERA,03340,"CALLE POLIGONO INDUSTRIAL MOS DEL BOU, CALLE EL ESPARTO, 5",D,"-0,889167","38,168111",30/09/2024 06:00,"1,469",,"1,359","1,429",SUVER GASOLEOS,ID-SUVER GASOLEOS-174,P,dm,L-D: 24H,L-D: 24H (A)
ALICANTE,ALBATERA,ALBATERA,03340,"CARRETERA CATRAL-ALBATERA KM. 4,2",I,"-0,854056","38,175028",03/10/2024 00:00,"1,569","1,579","1,429","1,519",REPSOL,ID-REPSOL-175,P,OM,L-D: 24H,L-D: 24H (P)
ALICANTE,ALBATERA,ALBATERA,03340,"CARRETERA N-340 KM. 696,7",D,"-0,894750","38,165222",03/10/2024 06:00,"1,569",,"1,429","1,499",REPSOL,ID-REPSOL-176,P,dm,L-V: 06:00-22:00,Sin datos
ALICANTE,ALBATERA,ALBATERA,03340,"N-340 km 696,7",I,"-0,848722","38,199417",03/10/2024 06:00,"1,569","1,679","1,429","1,499",REPSOL,ID-REPSOL-177,P,dm,L-D: 24H,L-D: 24H (A)
ALICANTE,ALCALALÍ,ALCALALI,03728,"POLIGONO PLAZA MOSQUERA, 6",D,"-0,042083","38,751972",30/09/2024 12:14,"1,619",,"1,449","1,639",REPSOL,ID-REPSOL-178,P,dm,L-D: 24H,L-D: 24H (P)
ALICANTE,ALCOY/ALCOI,ALCOY/ALCOI,03801,"CALLE ALACANT, 58",N,"-0,480306","38,689278",30/09/2024 23:09,"1,289",,"1,189","1,199",BALLENOIL,ID-BALLENOIL-179,P,dm,L-D: 24H,L-D: 24H (D)
ALICANTE,ALCOY/ALCOI,ALCOY/ALCOI,03801,"CALLE ALICANTE, 62",D,"-0,479611","38,688639",02/10/2024 14:00,"1,399","1,539","1,299","1,379",SHELL,ID-SHELL-180,P,OM,L-D: 05:00-23:00,L-D: 05:00-23:00 (A)
ALICANTE,ALCOY/ALCOI,ALCOY/ALCOI,03801,"CALLE ALICANTE, 62",D,"-0,479694","38,689083",01/10/2024 09:52,"1,389",,"1,189",,MASOIL ALCOY,ID-MASOIL ALCOY-181,P,dm,L-D: 24H,L-D: 24H (A)
ALICANTE,ALCOY/ALCOI,ALCOY/ALCOI,03801,"CALLE ALACANT, 101",D,"-0,471194","38,683806",30/09/2024 04:15,"1,289",,"1,189",,PLENOIL,ID-PLENOIL-182,P,dm,L-D: 24H,L-D: 24H (D)
ALICANTE,ALCOY/ALCOI,ALCOY/ALCOI,03800,"Alicante, 1 - P.I. Beniata",N,"-0,477972","38,695083",02/10/2024 10:41,"1,309",,"1,224",,GASOLINERA ALCOY,ID-GASOLINERA ALCOY-183,P,OM,L-D: 24H,L-D: 24H (D)
ALICANTE,ALCOY/ALCOI,ALCOY/ALCOI,03800,"CALLE OLIVER, 72",D,"-0,489722","38,691972",03/10/2024 00:00,"1,559","1,699","1,399","1,479",PETRONOR,ID-PETRONOR-184,P,dm,L-D: 06:00-22:00,L-D: 06:00-22:00 (P)
ALICANTE,ALCOY/ALCOI,ALCOY/ALCOI,03800,"AVENIDA TIRANT, S/N",D,"-0,472556","38,708750",03/10/2024 00:00,"1,549","1,699","1,379","1,469",REPSOL,ID-REPSOL-185,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00 (A)
ALICANTE,ALCOY/ALCOI,ALCOY/ALCOI,03800,"PG COTES BAIXES,CALLE C,PARC.1, 0",D,"-0,462528","38,714361",03/10/2024 09:00,"1,549","1,699","1,389","1,469",REPSOL,ID-REPSOL-186,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00 (A)
ALICANTE,ALCOY/ALCOI,ALCOY/ALCOI,03800,"N-340 km 131,000",N,"-0,471306","38,683389",02/10/2024 18:00,"1,394","1,534","1,274","1,364",GALP,ID-GALP-187,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00 (P)
ALICANTE,ALCOY/ALCOI,ALCOY/ALCOI,03800,"CALLE VALENCIA ESQ C/SANT JOAN BOSCO, 1",D,"-0,466250","38,711556",02/10/2024 13:10,"1,299",,"1,199",,GASEXPRESS,ID-GASEXPRESS-188,P,dm,L-D: 24H,L-D: 24H (A)
ALICANTE,ALFÀS DEL PI (L'),ALFAS DEL PI (L'),03580,CL AVDA. DEL PAIS VALENCIANO S.N.,D,"-0,105389","38,581361",03/10/2024 00:00,"1,599","1,749","1,389","1,479",REPSOL,ID-REPSOL-189,P,OM,L-D: 06:00-22:00,L-D: 06:00-22:00 (A)
ALICANTE,ALFÀS DEL PI (L'),ALFAS DEL PI (L'),03580,"CALLE MALLORCA, CTRA. CV-763, 1",D,"-0,096500","38,571139",03/10/2024 00:00,"1,609","1,751","1,399","1,489",BP ALFAZ DEL PI,ID-BP ALFAZ DEL PI-190,P,OM,L-D: 07:00-23:00,L-D: 07:00-23:00 (A)
